title,url,source_date,source,year,query
What School Safety Looks Like 5 Years After Sandy Hook,https://www.huffingtonpost.com/entry/school-safety-after-sandy-hook-shooting_us_5a2aa801e4b073789f6929b7,20171215T204500Z,huffingtonpost.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",https://www.winknews.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171215T203000Z,winknews.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Sandy Hook Victim Sisters Send Letters for Her in Heaven,http://people.com/crime/emilie-parker-sandy-hook-victim-family-5-years-later/,20171215T161500Z,people.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Newtown , cinco años después , una herida que no cierra",http://diario.mx/El_Paso/2017-12-14_e1f1a20d/newtown-cinco-anos-despues-una-herida-que-no-cierra/,20171215T120000Z,diario.mx,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",https://www.yahoo.com/news/activism-charity-sustain-sandy-hook-050801215.html,20171215T094500Z,yahoo.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.trurodaily.com/news/regional/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171215T084500Z,trurodaily.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
EDITORIAL : Sandy Hook was five years ago . Congress has still done nothing . ,http://www.dailyprogress.com/newsvirginian/opinion/editorials/editorial-sandy-hook-was-five-years-ago-congress-has-still/article_b7dcbc4a-e11c-11e7-ae75-632608568163.html,20171215T060000Z,dailyprogress.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Newtown families turning tragedy into advocacy,http://www.pressherald.com/2017/12/14/newtown-families-turning-tragedy-into-advocacy/,20171215T054500Z,pressherald.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Five years after Sandy Hook : Is it still too soon to talk about gun control ? ,http://www.chicagonow.com/hippy-shakes/2017/12/five-years-after-sandy-hook-is-it-still-too-soon-to-talk-about-gun-control/,20171215T053000Z,chicagonow.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",https://www.10tv.com/article/activism-charity-sustain-sandy-hook-families-5-years-later,20171215T051500Z,10tv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.pressofatlanticcity.com/ap/state/activism-charity-sustain-sandy-hook-families-years-later/article_58e7a146-c780-51bf-9c88-fd844e35591e.html,20171215T050000Z,pressofatlanticcity.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"WATCH : Sandy Hook 5 Years Later : Activism , Charity Sustain Families – Houston Public Media",http://www.houstonpublicmedia.org/articles/news/2017/12/14/256700/watch-sandy-hook-5-years-later-activism-charity-sustain-families/,20171215T040000Z,houstonpublicmedia.org,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
10 highlights from the year in human rights – LiveNews . co . nz,https://livenews.co.nz/2017/12/15/10-highlights-from-the-year-in-human-rights/,20171215T034500Z,livenews.co.nz,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.ngnews.ca/news/regional/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171215T024500Z,ngnews.ca,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://koin.com/ap/activism-charity-sustain-sandy-hook-families-5-years-later/,20171215T023000Z,koin.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wlns.com/ap/activism-charity-sustain-sandy-hook-families-5-years-later/,20171215T020000Z,wlns.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.fox5atlanta.com/national-news/activism-charity-sustain-sandy-hook-families-5-years-later,20171215T020000Z,fox5atlanta.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.examiner.org/newsx/ap-news/90565-activism-charity-sustain-sandy-hook-families-5-years-later,20171215T011500Z,examiner.org,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wncn.com/ap/activism-charity-sustain-sandy-hook-families-5-years-later/,20171215T011500Z,wncn.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://onlineathens.com/national-news/2017-12-14/activism-charity-sustain-sandy-hook-families-5-years-later,20171215T010000Z,onlineathens.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.sfgate.com/nation/article/Activism-charity-sustain-Sandy-Hook-families-5-12431881.php,20171215T004500Z,sfgate.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"5 Years After Sandy Hook , Families Find Ways To Sustain Themselves « CBS San Francisco",http://sanfrancisco.cbslocal.com/2017/12/14/sandy-hook-five-year-anniversary/,20171215T004500Z,sanfrancisco.cbslocal.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wane.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171215T003000Z,wane.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
6 Parents Of Sandy Hook Shooting Victims On Moving Forward After Unspeakable Loss,https://www.yahoo.com/news/6-parents-sandy-hook-shooting-175542378.html,20171215T000000Z,yahoo.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Another voice : A shameful anniversary,http://www.tampabay.com/opinion/editorials/Another-voice-A-shameful-anniversary_163582231,20171214T234500Z,tampabay.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.thewesternstar.com/news/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171214T230000Z,thewesternstar.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",https://www.wwaytv3.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T224500Z,wwaytv3.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.trurodaily.com/news/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171214T224500Z,trurodaily.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.capebretonpost.com/news/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171214T221500Z,capebretonpost.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.myplainview.com/news/education/article/Activism-charity-sustain-Sandy-Hook-families-5-12429434.php,20171214T221500Z,myplainview.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.ngnews.ca/news/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171214T214500Z,ngnews.ca,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Relatives dedicated to advocacy 5 years after Sandy Hook shooting – Las Vegas Review,https://www.reviewjournal.com/news/nation-and-world/relatives-dedicated-to-advocacy-5-years-after-sandy-hook-shooting/,20171214T213000Z,reviewjournal.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.journalpioneer.com/news/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171214T213000Z,journalpioneer.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families",http://koin.com/2017/12/14/activism-charity-sustain-sandy-hook-families/,20171214T213000Z,koin.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , Charity Sustain Sandy Hook Families 5 Years Later",http://www.lex18.com/story/37068908/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T211500Z,lex18.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.whsv.com/content/news/Activism-charity-sustain-Sandy-Hook-families-5-years-later-464199483.html,20171214T211500Z,whsv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"It been 5 years since the Sandy Hook shooting -- here are the names and pictures of the 27 victims , including 20 children , who were murdered that day",https://www.businessinsider.com.au/who-were-the-victims-of-the-sandy-hook-shooting-2017-12,20171214T211500Z,businessinsider.com.au,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Newtown residents reflect on grief , activism on Sandy Hook anniversary",http://www.idahostatesman.com/news/nation-world/article189754399.html,20171214T211500Z,idahostatesman.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Here are all 27 victims of the Sandy Hook shooting 5 years later,http://www.businessinsider.com/who-were-the-victims-of-the-sandy-hook-shooting-2017-12,20171214T210000Z,businessinsider.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Gunshots at Christmas — and Always ? ,http://www.thecolumbiastar.com/news/2017-12-15/Society/Gunshots_at_Christmasand_Always.html,20171214T210000Z,thecolumbiastar.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wbtw.com/ap/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T204500Z,wbtw.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
126,http://www.windycitymediagroup.com/lgbt/HRC-Five-Years-After-Sandy-Hook-Time-for-Gun-Safety-Reform-/61375.html,20171214T203000Z,windycitymediagroup.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.thetelegram.com/news/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171214T203000Z,thetelegram.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Tavis is NOT Smiley ,http://www.bayou957.com/media/audio-channel/tavis-not-smiley,20171214T201500Z,bayou957.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://fox6now.com/2017/12/14/5-years-after-sandy-hook-the-victims-have-not-been-forgotten/,20171214T201500Z,fox6now.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.theguardian.pe.ca/news/activism-charity-sustain-sandy-hook-families-5-years-later-170287/,20171214T200000Z,theguardian.pe.ca,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://nbc4i.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T194500Z,nbc4i.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Connecticut , nation mark 5 years since Sandy Hook Elementary School massacre",http://abc7.com/society/connecticut-nation-mark-5-years-since-newtown-massacre/2781241/,20171214T194500Z,abc7.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://poststar.com/news/national/activism-charity-sustain-sandy-hook-families-years-later/article_4bbda514-1590-5a3a-af2e-76533e77b00c.html,20171214T194500Z,poststar.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wspa.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T193000Z,wspa.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://valleycentral.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T191500Z,valleycentral.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Sandy Hook Shooting ’ s Fifth Anniversary : Celebs Remember Victims – Hollywood Life,http://hollywoodlife.com/2017/12/14/sandy-hook-shooting-fifth-anniversary-celebrity-reaction/,20171214T191500Z,hollywoodlife.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://abc7amarillo.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T191500Z,abc7amarillo.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.cbs8.com/story/37067305/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T190000Z,cbs8.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
6 Parents Of Sandy Hook Shooting Victims On Moving Forward After Unspeakable Loss,https://www.huffingtonpost.com/entry/sandy-hook-victims-5-years_us_5a2ac6cce4b073789f695659,20171214T190000Z,huffingtonpost.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://nebraska.tv/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T190000Z,nebraska.tv,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wset.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T190000Z,wset.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://nbc24.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T190000Z,nbc24.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.timescolonist.com/activism-charity-sustain-sandy-hook-families-5-years-later-1.23122563,20171214T184500Z,timescolonist.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wvah.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T184500Z,wvah.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wivb.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T184500Z,wivb.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",https://www.durhamregion.com/news-story/7998102-activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T184500Z,durhamregion.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wnyt.com/news/activism-charity-sustain-sandy-hook-families-5-years-later/4706898/?cat=10114,20171214T183000Z,wnyt.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://fox17.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T183000Z,fox17.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://kfoxtv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T183000Z,kfoxtv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://13wham.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T183000Z,13wham.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://www.news-gazette.com/news/nationworld/2017-12-14/activism-charity-sustain-sandy-hook-families-5-years-later.html,20171214T181500Z,news-gazette.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wjbf.com/2017/12/14/activism-charity-sustain-sandy-hook-families-5-years-later/,20171214T181500Z,wjbf.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://kcby.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T181500Z,kcby.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://local21news.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T181500Z,local21news.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Legacy of the Sandy Hook school massacre : Shooter drills , parent advocates and more locks",http://www.pennlive.com/nation-world/2017/12/sandy_hook_anniversary_whats_h.html,20171214T181500Z,pennlive.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://cbs6albany.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T181500Z,cbs6albany.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://fox45now.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T180000Z,fox45now.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
The Day,http://www.theday.com/statenortheast-news/20171214/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T180000Z,theday.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wtov9.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T180000Z,wtov9.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://local12.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T180000Z,local12.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://krcgtv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T180000Z,krcgtv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://cnycentral.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T180000Z,cnycentral.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://mynews4.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T174500Z,mynews4.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://myfox28columbus.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T174500Z,myfox28columbus.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://cbs4local.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T174500Z,cbs4local.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later ",http://www.starbeacon.com/region/activism-charity-sustain-sandy-hook-families-years-later/article_28a55efc-5119-53d3-8242-69487bba2d23.html,20171214T174500Z,starbeacon.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://nbc25news.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T174500Z,nbc25news.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://abc6onyourside.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T173000Z,abc6onyourside.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wjla.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T173000Z,wjla.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://khqa.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T173000Z,khqa.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
Nation marks 5 years since Sandy Hook Elementary School massacre,http://6abc.com/society/nation-marks-5-years-since-newtown-massacre/2781003/,20171214T173000Z,6abc.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://upnorthlive.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T173000Z,upnorthlive.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://kimatv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T173000Z,kimatv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Thursday , December 14 , 2017",https://khn.org/morning-briefing/thursday-december-14-2017/,20171214T173000Z,khn.org,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://newschannel9.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T173000Z,newschannel9.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://cbsaustin.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T173000Z,cbsaustin.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"5 years later , charity and activism sustain Sandy Hook families ",http://www.stltoday.com/news/national/years-later-charity-and-activism-sustain-sandy-hook-families/article_f4c363c6-281c-545c-a7e7-1c366110312f.html,20171214T173000Z,stltoday.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://foxsanantonio.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T171500Z,foxsanantonio.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Sandy Hook families take part in activism , charity 5 years later",https://www.ctvnews.ca/world/sandy-hook-families-take-part-in-activism-charity-5-years-later-1.3721579,20171214T171500Z,ctvnews.ca,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Sandy Hook families sustained by charity , activism 5 years later",http://www.fox2detroit.com/news/us-and-world-news/sandy-hook-families-sustained-by-charity-activism-5-years-later,20171214T171500Z,fox2detroit.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
"Activism , charity sustain Sandy Hook families 5 years later",http://wjactv.com/news/nation-world/activism-charity-sustain-sandy-hook-families-5-years-later,20171214T171500Z,wjactv.com,2017,"(LGBTIQ OR gay OR lesbian OR transgender) AND (attack OR assault OR violence OR hate) AND ""Newtown"""
